focus_group_subtype,focus_group_subtype_id,doc_no_within_subtype,question_id,question_text,parent_num,parent_answer
media_group,3,2,1,how did your child use technology before the pandemic for educational purposes? ,4,"Okay, great. So it has had a negative impact on my household because it's too much computer time. And I remember those questions when I was filling out one of those questionnaires when I brought my daughter there to be evaluated. It was speaking about the problems in reference to the computers. I'm like, ""I don't have those kind of problems. What are they talking about?"" Now fast forward to this pandemic, now I understand. I'm having those problems. I'm having problems because now she wants to be on the computer all the time and it's hard for me to take it away because she has to do her schoolwork and she's learning remotely. 
	It's hard to sanction that because she'll say, ""Oh, I need to do my homework, or I need this app or that app."" It's just difficult to sanction the time so I have to let her use her computer but I catch her and she's getting in trouble with the computer because now all of these open sites and bringing up conversations that I never thought I would have to have with my 11-year-old daughter because she's on all of these different sites. And here, I'm putting in all these parental controls but she's very savvy so she can overstep those controls and now her and her friend and then teaching her how not to turn over your screen to your friend, I know you think is your friend, but there's so many things that you can get into problems with. 
	So for me, I'm just devastated by all of this computer time. And I have two children, so even the little one ... I mean, they need some in person. They need to not always have to rely on the computer. And that was my problem even before the pandemic because I saw the teachers were moving into having your children learn more with these apps. And sometimes I have to tell them it's okay for them to use pencil and paper because I feel you learn better, at least until you have the concept, then you can do it on the computer. Yeah. I'm not impressed with all of this, everything on the computer. For me, it's just a negative impact. "
media_group,3,2,1,how did your child use technology before the pandemic for educational purposes? ,3,"Yeah. So before the pandemic, my oldest daughter who was then in eighth grade, she was the primary computer user in terms of schoolwork. But even then, she still had other things that she could use. She had texts that they would send home. She had articles that were printed out already or worksheets or things like that. She has some trouble with writing. She had OT to help her with writing for, I think it's dysgraphia. And it's much, much better now. So the computer, she tended to use it a bit for anything that involved writing and she did a lot of voice to text and things like that anyway, but she did have a lot of alternatives. 
	My middle daughter who is about to turn 11, she hardly used the computer at all. She used it sometimes for some research things if she was working on a project. But most of her work was either done in school or it was done on paper. It was read a book and write a paragraph or something like that. She was then in fourth grade. Then, of course, this hit and they were 100% learning online. 
	It was more successful for my fourth grader because her teacher had it organized. She would give them a checklist on Google Classroom so they could see what they needed to do each day. She would give them a preparation for what was coming up, like, ""Here's what the week will look like."" And she also had live class sessions and she had it broken into ... She did three meetings per day, and one was a morning meeting to talk about the plan for the day, then she would give them an assignment, then she would have them meet back again an hour later to check in about the assignment and do the next thing. And then in the afternoon she did some small group work. 
	Where it was really challenging is that my daughter is in a French dual language program and so, of course, and we're anglophone, so that just dropped. I mean, that's one reason why her teacher tried to do a lot of small group work to try to help build that up, but that was certainly a challenge for us. We had to try to find ways to help her be exposed to the language so she wouldn't lose her ability then for starting fifth grade and then struggling. 
	But my eighth grader, some of her teachers were amazing with checking in and having office hours and doing some instruction and tutoring and things like that online and some of them, it was like they just were phoning it in at the end of the semester and she was teaching herself. And that was very difficult. This year, it's changed because now she's in high school and she's at a performing arts school. It's been a real challenge because her art is violin and it's really hard to do instrumental work with groups Zoom. They've done their violin lessons on Zoom but it was just one on one. But her orchestra class, they really haven't done any orchestra all year because you can't really do an orchestra on Zoom. There's a lag between the things. So that's been a little bit of a challenge. 
	But she's had all live classes online this year, because their school, that's how they set it up. That has been fantastic. Because it's enabled two things to happen. One is that because she does have ADHD and she has a really hard time organizing herself, she doesn't really have to organize herself because she's in the lessons all day. And then she has a little bit of homework to do, but it's not an extreme amount. And they do a lot of breakout rooms and stuff so she's able to do some small group work and it helps her, I think, because she doesn't have to be teaching herself. 
	It also helps because when I'm home, I'm hearing what she's learning in class. That's been really great. With all my kids, hearing their teachers teaching them online, I've been blown away by the skill of these teachers. They're amazing. And the thoughtfulness that they put into their projects and developing their curriculum, it's just outstanding and I feel like that's been a great gift to have that insight. And it's also helped me when it comes time for me to help them, because I can say, ""Oh, no. Remember, Mme Simone was saying that you needed to do this with this project. Yeah. I understand you forgot that, but I heard her say it so let's do that."" So that's been helpful. It's been good. Yeah. The challenge that we've had with mostly my middle daughter is that she also has anxiety and OCD and so she, first of all, can go down a rabbit hole when she's just learning online. Secondly, this year she's been doing blended learning so when she's in school, she's doing all right. When she's at home, she gets almost no work done. I mean, she's been working today and as of the time I came in here, I think she had done one math problem. She just has a really hard time. And I have to see her screen at all times. If I can't see her screen, she's not doing what she's supposed to do and that's [crosstalk 00:38:49]-And that makes problems because then I have a five-year-old, and if I have to look at the screen all day of her older sister, I can't be doing things with the five-year-old. And my five-year-old then spends a lot of time coloring or playing with magnet tiles or watching videos because I have to keep saying, ""I'm sorry it's a beautiful day. We can't go outside. I have to make sure your sister's doing her work."" We've had to do that too. We have to lock them in a room. Would it be all right if I just add something to what you ...Okay. So there were two things that Parent 5 said that reminded me of stuff with my kids. One of them was that the addiction to the screen time is followed by this ... In the beginning of the pandemic at least, we really had to force them to go outside. One of my kids just had a meltdown yesterday because we had to go to in person violin lesson because her teacher resumed that. She says, ""I don't want to go outside. I don't want to go outside."" So definitely there's been an element of ... Once they're out, it's okay but it's like leaving the apartment has become a bigger deal. And one of my kids, she had almost lost complete contact with friends until she consciously ... We both, we planned it out. You've got to start contacting your friends because it just slipped away. 
	The other thing I wanted to say, which Parent 5 was talking about her son's skills with the technology and it's not just the Zoom or the Google Classroom or Google Meet, but my kids have used so many more different types of programs like Flip Grid. They're creating presentations with Google Slides. They're using special effects in their presentations. They're creating videos. The one with the violin, she's working with something called Click Track so that she can coordinate her timing with the timing of someone else's playing so that they can line up their performance videos. They're doing animations for projects. That's been amazing to see that, because they've then been able to use what appeals to them and what works with their skillset and their abilities to do their assignments, because there's a lot of variability in how they present the information and then they've got this array of options through technology to work with and that's been a real gift as well. So it's definitely been a double edged issue. "
media_group,3,2,1,how did your child use technology before the pandemic for educational purposes? ,5,"Yeah. Well, prior to the pandemic my kids were very exposed to technology. They were using it as well for school. They had a lot of apps for reading. My older son, Andrew, he has a-It was. It was because it was controlled. Whenever I needed to, I was able to put away the devices. But after the pandemic, like another mommy said, I have a problem taking the laptop away because he uses it for school. Now, the negative of it is my older son who has an IEP is becoming more addicted to the screen. If it's not the laptop, it's the iPad, when the iPad goes empty, it goes to my phone. He's just switching from one device to the other. But as far as school goes, he is doing amazing, a lot better than when he was in school. Remote has done wonders for us. He's more focused. He's totally in charge of his school day. I don't get involved. He gets great grades. And it helped us also with the transition. 
	I was very nervous about Andrew going into sixth grade. It's a new school, new teachers, new system. But that worked out so well for us because now he got to know all his teachers and he's doing great academically. He's doing amazingly. So that was very good. It's just that he's becoming more addicted and less socially involved and that's the part I'm not happy with. Yeah. Lucky for us, honest to God, I pray for these teachers. They're amazing. I don't know if it's us, we jut are lucky with the teachers he has. They're very dedicated. He has live classes. I don't feel like he's missing anything. And I also get to see how Andrew is like with his teachers and his classmates. And he takes charge also, like another mommy said. It was funny, I was laughing because he does the same thing. He gives everybody advice on technology. He's like the tech person in the class. Even his teachers, they tell me if Andrew's not there, we get nervous. He's enjoying it. I'm happy to see how he's like and he's doing great. And I feel like when this is all over, when school is over, I can go back to controlling device time, screen time. He's not going to give it up willingly. I'll have to hide devices like I used to before, which is fine. It used to work. So it's good. "
media_group,3,2,2,"some people have gone back in person or you're anticipating going back in person, what are the challenges that you anticipate and are there parts of this that you hope will continue and are there parts of this way of educating kids that you hope will end? ",2,"I'll go. I guess I'm anticipating ... I would like him to go back to school. He's in ninth grade right now. So hopefully he'll be able to go back in person. He does have asthma so that's what I'm really concerned about, just him being in person. But I like the aspect that they can utilize their computers in the classroom. That's a good benefit. But I do like the teachers teaching live. That's another thing. But he needs that social skills. That interaction is what really ... It's just me and him in the house and I think we're both getting tired of each other talking to each other. He needs that input with other people, other teenagers his own age. 
	And I like that the teachers are incorporating all this new technology. He's learned how to type and just things he should have known how to do, and even learned life skills within the house, which is great. Just so we could incorporate all those things when they go back into the classroom. Yeah. If I could just briefly piggyback off of what everyone had shared is my son has been fully remote and I think with him graduating fifth grade, entering a new school sixth grade. That's already some pressure right there and whether or not he'll be in blended learning or in in-person learning full time, that's really dependent on the current environment around September. My son as well has asthma so, of course, that's always his health. His safety is always at the forefront. And my son, again, I had JD as an IEP so he's very hands on, visual type of student who requires that physical in person learning. It's not to say that he can do without, but in a physical classroom setting I feel that now that he's matured and has a little more confidence, he can enhance those skills better in in-person learning. 
	Again, I'm with Parent 5. We all have enjoyed being ... I'm a social butterfly, but I really am recluse as well. And I passed that along to my son. We've been home together during this time, however, it's going to be a change for the both of us. Myself, I'm being called back into work as well. So getting into a new normal, of course, it's going to take some adjusting to, but I'm sure that we can overcome any challenges that we face, especially if we are not only physically prepared but mentally prepared for it as well. "
media_group,3,2,2,"some people have gone back in person or you're anticipating going back in person, what are the challenges that you anticipate and are there parts of this that you hope will continue and are there parts of this way of educating kids that you hope will end? ",4,"Yeah. I will be very excited when they go back in person. The part that the teachers are doing a fantastic job and I have to say they are going above and beyond during this remote learning. And I know one thing they said, ""Oh, my kid is so great. She's so great. She's doing so well. She's leading the class."" Yeah. She is doing a lot of that stuff because she's home with me every day and the teachers don't really have to deal so much with those behavioral issues because now all the behavioral issues are home with me so she can shine with them for the most part. But for my youngest one, she loves that in person and she needs that. For me, I'm working every day from home so to work every day from home and try to teach a third grader and a sixth grader, it's very difficult. So I definitely would love for them to be back in school and in person learning and they can use some of this technology and hopefully the teachers will continue to be as great as they've always been. "
media_group,3,2,2,"some people have gone back in person or you're anticipating going back in person, what are the challenges that you anticipate and are there parts of this that you hope will continue and are there parts of this way of educating kids that you hope will end? ",1,"Hi. I'm looking forward to ... My daughter's about to start five days. She's been going three days, she's been going two or three days, my five and 11-year-old. It's been so exhausting. Well, it's enabled me to see where the problems and challenges are. I've asked for an IEP review because I'm like, ""These are some other issues that I didn't realize were going on."" It's been so exhausting and I haven't been able to do any of my work. As I think Parent 4 eluded to or said, it's a struggle to do anything you have to do when you've got these kids that you have to teach as well. So I'm looking forward to them being able to go into the classroom and do and have their learning more focused there. 
	And for my five-year-old, it's so important because of the social stuff and for my 15-year-old, she's just going to be starting back three days. And she's done really well with being fairly connected to people given that she's never stepped foot in her school. She's in ninth grade. But it's going to be great for her to be able to be there and really to connect with her teachers and with her classmates. What I'm worried about is that ... Well, two things. One, is it gets harder for the older one who needs a little bit more ... Who's not as self directed and so she's then more independent, which actually makes it a challenge for me to keep track of what's going on. 
	But my 11-year-old has so much anxiety, she gets so many physical symptoms of that, that she's had a lot of school refusal in the past. And having it be just two or three days was what kept us going this year, was you can go, you can have that time, but guess what? When she was refusing on a Wednesday, ""I'm not going to school. I feel sick. My stomach hurts. My head hurts."" We would say, ""But it's the last day of the week. Then tomorrow and Friday you're home."" So that was what kept us going. I'm not looking forward to those morning challenges again because I feel like it's going to be a lot for her because she's just so anxious. "
media_group,3,2,2,"some people have gone back in person or you're anticipating going back in person, what are the challenges that you anticipate and are there parts of this that you hope will continue and are there parts of this way of educating kids that you hope will end? ",5,"Well, my kids are not too excited about going back to school and that worries me. Neither am I. I've gotten really very selfish. I enjoy having them home. I love having them home. And the only thing we miss really is the social aspect of being physically in school and the after school programs. I had them registered in chess, soccer, all these activities. But having them home has been awesome. So I think it's going to be difficult for all of us when they start going back to school. "
media_group,3,2,2,"some people have gone back in person or you're anticipating going back in person, what are the challenges that you anticipate and are there parts of this that you hope will continue and are there parts of this way of educating kids that you hope will end? ",6,"I just want to add my kids have been full time for a while. My husband and I are both essential workers so we've had no choice other than we had to keep him out of school. They're really happy back in school full time now. My oldest is now in middle school so he had to wake up early. So he had to get on the bus-He had to leave at 7:00, so that's really his only complaint. Other than that, he said that he's really, really happy to be back in school. They're really enjoying being with the other kids. "
media_group,3,2,3,"what was the social media and media used, and by media we mean YouTube or any kind of media that they're consuming. What was the use like before the pandemic, how has that changed? Any concerns, any benefits that you're seeing from changes in social media use? ",6,"So what's changed with the social media, so my kids, as I'm sure all the rest of the year kids do also, they really like Roblox and they want to play with their friends. So before it was more controlling, okay, you have this amount of time to go on YouTube, you have this amount of time to play. But now, when everybody was home, the Roblox playing with friends and talking on the phone at the same time was the only socialization that they had. That was their only option. So it got a little more and a little more and then they said, ""Oh, well, I'm playing with my friends so can I keep playing?"" So then that time extended a little bit. So it's hard when that is the only way that they could socialize or when they're on FaceTime, when they're going on FaceTime with friends. When that's the only way that they could socialize, that has been really difficult to reign it in and stop them from it. So we've been having a lot of challenges with that. 
	And then the YouTube videos start and that's when everything they have, like their school issued iPads, and so I could take away their own personal devices, but the school iPads have YouTube on them. So I can't ... It's for school so I can't just take it away. So then-they end up sneaking. Mm-hmm (affirmative). It's a lot harder. And sometimes I don't even want to because that's the way that they're able to socialize. They're starting to go to the park with kids and doing more now but it's been a challenge this whole time. "
media_group,3,2,3,"what was the social media and media used, and by media we mean YouTube or any kind of media that they're consuming. What was the use like before the pandemic, how has that changed? Any concerns, any benefits that you're seeing from changes in social media use? ",3,"So I've had a very similar experience. My then eighth grader was already on social media because I reluctantly let her have an Instagram account because her class at school, her cohort, had a cohort Instagram chat going and they mostly used it for things like, ""Hey, I have a doctor's appointment today. Can anyone tell me what I'm going to miss in this class?"" For that type of thing. So they mostly used it well. There were some incidents though of kids sharing porn and things like that on it. That was obviously a problem. But this year, yeah, she's used it really ... That, and the other thing was SnapChat that I was like, ""You cannot have SnapChat. Absolutely not. It's like a sexual predator's playground."" 
	And then she had a friend, a pen pal in New Zealand, who she found out was on SnapChat. So then it was like, ""All right."" Kind of like Parent 6 was saying, that's how they connect. I mean, yes, they can write letters but it's so much more immediate and they socialize so much more so I was like, ""Fine, okay. You can use SnapChat."" So it was creeping up. But I think I have to have my rules. I have to have the passwords. I have to have access because I want to make sure that they're safe online. And so I periodically go in and check. 
	My 11-year-old doesn't have any of these accounts. What she has is YouTube and she's become obsessed with various YouTubers and it's prompted some discussions about what we value and what we don't. She definitely sneaks it when she's not supposed to. That's definitely been a challenge. And again, same thing, school computer, you can't exactly ... I mean, she does have to do work. It's been great in some respects because she's been able to use it for school, but also I don't really want you looking at these people and following what they're doing because I don't agree with it. 
	So, yeah. That's been a little bit of an issue. I've worried a lot about body image and things like that with them because I feel like when they're following these people on whether Instagram or YouTube or wherever else, a lot of these people are making tons of money as so called influencers and they have a very different lifestyle. And I feel like sometimes that's hard for them to see. But one of my kids went through a little bit of an issue around food and she was talking about like she wished she could be anorexic because she wanted to be a certain way and we had to have a whole discussion with the psychiatrist around that and talking about positive body image and stuff. And I think she seems like she's on a better path. 
	But I wanted to say one last thing about it, is that where it has been really good is that my oldest daughter, during this time, she seems to be like a lot of adolescent girls are, I'm reading, she's developed vocal and motor ticks, which is one thing I'm worried about when she goes back to school. At home she can hide it from people to some degree but when she's in person, it's a lot harder. But she's actually connected a lot with people on Instagram who also have some of these struggles and she's starting to talk about herself more as neurodivergent as opposed to having a disorder and things like that, and learning techniques for managing it. She'll say, ""Oh, I found out that so and so on Instagram has the same kind of ticks that I do and this is what she does to help herself. That's been fantastic, that it's really enabled her to develop a sense of agency around herself and her managing [crosstalk 01:01:17].Yeah, yeah. So that's been the positive, whereas the rest is like a minefield. "
media_group,3,2,3,"what was the social media and media used, and by media we mean YouTube or any kind of media that they're consuming. What was the use like before the pandemic, how has that changed? Any concerns, any benefits that you're seeing from changes in social media use? ",4,"I have to say that my kids, even the eight-year-old, everyone wants to be a YouTuber. They want to be a YouTube star or they want to be famous or Instagram famous and that's killing me right now. Because with everything that's going on, you're like, ""What happened to I wanted to be a doctor or lawyer or teacher?"" Everyone want to be a YouTuber and even the eight-year-old. I'll go, ""What do you want to do on YouTube?"" And she's struggling with, ""Maybe I can open toys."" I'm just so over it. I just feel like I have to get back to basics. And it's harder with the 12-year-old because she's exposed to so much and she's faster than I am with these computer skills. So if I see something I don't like, she can hit two or three buttons and it's done. So I spend the rest of my time going, ""Go back to that page. Go back to that page. I know I saw it."" 
	I just feel like this whole social media, these influencer ... And I didn't even know what an influencer was before the pandemic. I had to learn all of this during the pandemic. And when they see these kids in these beautiful houses and their parents. The YouTubers where the twin girls or whoever, all I can do is watch it and say, ""Hey, their house is clean. You see they cleaned their room. Are you cleaning your room? They make their beds every day. Yes."" So these people are making tons and tons of money and they have all of these toys and these beautiful houses. Like one young lady said, the body imaging. I'm watching my 12-year-old constantly looking at her body and excited about it or say, ""Hey, I want my boobs bigger or maybe my butt should be bigger."" I'm so over it. 
	So even when this pandemic is over and these kids are back in school, this whole social media presence is here to stay. And I have to now navigate it so that I know what my kids are doing. And that whole SnapChat, I had to shut SnapChat down so quick because it's just too much. And the schools don't have SnapChat on their computers so I can say, ""Hey, no. We're not having it."" But the social media presence, I just have to stay on top of it. And with all that I have to do, I really don't want to be on social media like that but I have to. "
media_group,3,2,3,"what was the social media and media used, and by media we mean YouTube or any kind of media that they're consuming. What was the use like before the pandemic, how has that changed? Any concerns, any benefits that you're seeing from changes in social media use? ",5,"I actually thank you for this meeting because I thought I was the only one in this world that's having a problem with YouTubers. My son has developed such an addiction to video game YouTubers and I freak out. I just flip. The more I tell him not to be on them, the more addicted he gets. Like I said, after school I'm hiding all devices. Hopefully it'll be under control. "
media_group,3,3,1,the ways technology has been useful during the pandemic and some of the ways it has been problematic during the pandemic.,4,"I can go first. I think I had similar challenges to yours. I think I had similar challenges to yours but I said it helps us stay connected. Even though we're going through this pandemic, we were able to stay connected with our friends, our families. We can continue to do our work, whether it be schoolwork or our own adult work and just helped us be more creative about it.And for myself, my kids are pretty tech savvy, but for me, I feel like I wasn't. And I think this gave me an opportunity to really kind of expand on my small tech skills, so those were my three pros.And then, the cons were, yes, the endless playing of games. I'm just constantly finding myself, asking them to please try doing other things, read a book, take a break, something. But if I let them, there'll be on video games all day and it's been difficult to monitor also because, even though we have like a policy that everybody has to give up their devices at a certain time, they still found ways around it, you know? And the other thing is that I just find myself, it's just a point of contention now. We're just negotiating, constantly renegotiating and negotiating those things. Those were my cons."
media_group,3,3,1,the ways technology has been useful during the pandemic and some of the ways it has been problematic during the pandemic.,3,"I can share. We have Similar issues. I have an 11 year old and a 16 year old. I would say, the overwhelming negative for everybody in the house is just way, way, way too much screen time and just really hard to... and I've never been good at managing the screen time. The only way I was ever able to do it was to just say like, ""No screen time during the week on a school night and screen time as much as you want on the weekends.""Now, because they need screens to do their homework, like trying to keep them from not, if you walk out of the room and you walk back in and like, they're playing my Minecraft or if not, it's on a hidden screen or whatever. You're like, oh, so my coping mechanism, of just saying all or nothing is kind of taken away now. Yeah, way too much screen time for everybody, me included.I'd say the biggest plus has been so many artists have found new ways of getting their art out to people, whether that's book illustrators or musical concerts. There's one band we would love to see become, maybe once a year, once every two years. And he's been doing a weekly concert every Saturday. That's a really nice thing that normally an artist we would only get to see once a year, we get to see every Saturday. And artists like Oliver Jeffers or Mo Willems or things like that, you know, doing really fun art related things has been fun."
media_group,3,3,1,the ways technology has been useful during the pandemic and some of the ways it has been problematic during the pandemic.,2,"I can go. For the negatives on us, there's definitely been, it's the exact same thing just way too much screen time for everybody in the family, not just for the kids. You just kind of find yourself kind of, especially at certain points of the year when locked down was stricter, just bored. And so, all of us are on our phones or in front of the TV or on the computer.And my two are 14 and 10, so for the 14 year old, he's already kind of going through those teenage mood swings. And I have found that the extra screen time hasn't helped, like on days when he has less screen time, he's in a better mood overall. When he goes over a certain amount and he's just kind of a dick. And then, it's also been like disrupted sleep and trying to figure out what the best time to cut it off is so that they're not staying up too late and they're able to fall asleep without being all edgy.On the positives, both of my boys have ADHD and while they're both really smart, like getting them to focus in class has always been an issue. While they've been home and everything is laid out on the computer, their grades have skyrocketed, they're both currently on principal's list. Both of them have had nothing but nineties throughout the year. And I know a lot of parents have struggled with that transition to working from home.But for us, it actually worked really well because I was able to be like, ""Hey, let's put you in a quiet environment and there's no distractions at the moment and you sit there and I'll sit here and do my work and you sit there and you do yours. And if you need help, you let me know."" And because it's quiet and there's nothing else going around, they've been able to focus, so that's really been great for them as far as just grades.And then, the other one as a family that we've enjoyed is because we're not going out as much, the one time that I really do enjoy the screen time is when I'm like, ""Hey, let's do family movie night."" And our pod was us and then my mom and my aunt. We'd do like a whole thing. We'd bring down the screen, we'd make popcorn and it would just feel really great to sit there as a family and have our own little moment where we were all connecting."
media_group,3,3,1,the ways technology has been useful during the pandemic and some of the ways it has been problematic during the pandemic.,1,"I guess a couple other things is to add what to people have already said is the positive has been things like I've been able to go to PTA meetings and stuff, which I wasn't able to always attend in the past. And keeping in touch with, well, when the pandemic started, it seemed like we were making more of an effort to FaceTime with family in India, and have all the cousins together.And now, obviously a year into it, that's lessening a little bit. But in the beginning, there was this wanting to get together and actually FaceTiming people, which we hadn't done in a long time. And then, the negative is obviously the endless addiction that people have talked about, but also this concern that, are they going to be able to function as like normal humans like you and I function? Or do the only way they know how to communicate with their friends is when they have a phone in their hands? There's this fear that this kind of alternative way of communication has seeped in."
media_group,3,3,2,"I want to start with in terms of your children and their use of technology for education, the first question we're focusing mostly on prior to the pandemic, what was that like?",2,"Sure, for us, prior to the pandemic, most of their technology use for school was at school. They didn't bring, like they have their Chromebooks, they didn't bring their Chromebooks home, generally. They use pen and paper for their things. Sometimes they'd have to look things up on the computer, but it wasn't the larger part of their schoolwork at home. But now, it's the complete opposite. If he's writing, if either one of them is writing anything down, it's actually surprising more than anything."
media_group,3,3,2,"I want to start with in terms of your children and their use of technology for education, the first question we're focusing mostly on prior to the pandemic, what was that like?",3,"Both of my sons have an IEP with assistive technology. My 16 year old is actually very adept at using a computer beforehand and his school was already using Classroom about a year ahead of time. For him, it was a pretty seamless transition and like Parent 2 said as well, with ADHD, for him, for my 16 year old, it's been an improvement being at home. Sometimes, being in an ICT classroom is great for kids with ADHD, but sometimes it can be tricky because sometimes you have more disruptive kids in there and makes it a little harder for him to concentrate. On that aspect, it's been better. And my 11 year old had been given assistive technology, but had never really been shown how to use it. He didn't really use it at home at all. But now, he could probably run a small tech company. They've gotten very good at it."
media_group,3,3,2,"I want to start with in terms of your children and their use of technology for education, the first question we're focusing mostly on prior to the pandemic, what was that like?",4,"My high schooler was already using the technology, so he's using it even more now. Whereas, I think it was with my middle schoolers, it's like Parent 2, it was like more pen and paper for him. And now, yeah, he, I barely see him using pen and paper, he's mostly on some device for his schoolwork"
media_group,3,3,2,"I want to start with in terms of your children and their use of technology for education, the first question we're focusing mostly on prior to the pandemic, what was that like?",1,"Yeah, the same for me, the pen and paper has disappeared. And personally, I consider that a loss because I just feel like their going to forget how to write."
media_group,3,3,2,"I want to start with in terms of your children and their use of technology for education, the first question we're focusing mostly on prior to the pandemic, what was that like?",5,"With my son, it was a natural transition. There wasn't much of a transition cause he was already using the computer to write all his reports and even well, the math is of course still pencil and paper. I don't think he's doing that. I see him doing that on paper still and then he takes snapshots of it and sends it to the teacher. But otherwise, it wasn't much of a transition at all. He is doing very well in school, too, but no real transition."
media_group,3,3,3,"in terms of using technology during the pandemic, what was that like for your family?",1,"Well, they were on screens pretty much all day, like they logged on at 8:00 or whatever, then whatever school ended 3:00 and then they just stayed on doing homework or God knows what else. But they were just in front of the screen from 8:00 to, you have to like sort of drag them away for dinner. But it was just all encompassing."
media_group,3,3,3,"in terms of using technology during the pandemic, what was that like for your family?",5,"It just seems like they're on the computer all the time. And you don't really know if they're goofing off or not, as long as grades are okay, I guess he's doing what he has to be doing. We kind of let him do his own thing."
media_group,3,3,3,"in terms of using technology during the pandemic, what was that like for your family?",2,"I'd say for us, the experience is just pretty Similar. I mean, the little one is in class starting in at 8:30. Really, we get them up and we start, they have Zoom classes certain times throughout the day. And then, during the rest of the day while he's not in Zoom classes, he has assignments that have to be completed and turned in preferably by 4:00. We'll get them up as early as 7:30 so he can start getting the work out of the way. And once he's done with that he's like, ""Hey, can I go watch this?"" Or, ""Hey, can I go play a video game?"" I'm like, ""How about you try to read for a half hour first and then, you know, give your brain a break from the computer?"" But it's essentially the same for both of them is they jump on first thing and then it's pretty much straight through the day unless you rip them away from it."
media_group,3,3,3,"in terms of using technology during the pandemic, what was that like for your family?",4,"My middle schooler has a regular day, so it's just all online. He starts at 9:00 and ends at 3:00. He's basically, with the exception of the lunch break that he gets, he's in front of the screen most of the day. And I think just like Parent 1 said, it kind of evolves from one thing to the next, because then even after school, he's still in front of the screen, whether it's doing homework, chatting with his friends or playing video games. I find myself having to come in and make him take breaks away from the screen, whether it's just go eat something or just go to the bathroom. I don't know because yeah, he'll just sit in there while my high schooler, his schedule is different. But I feel like he manages his time better because he has to go from his regular high school classes and his College Now classes. He has two different schedules to follow. But I think for my middle school, it's just been harder to kind of get him away from the screen."
media_group,3,3,3,"in terms of using technology during the pandemic, what was that like for your family?",3,"Yeah. We have I'd say a Similar thing. Our high schooler has kind of figured it out and manages his time well. And the tricky thing for our older one, our kids first got phones in sixth grade and we had one computer in the living room that everyone could use. We haven't been able to do that with our current sixth grader. He's gotten a lot more screen time a lot more quickly. He got his first phone starting in sixth grade, but he certainly has much more access to screens than his brother did at the same age. All the sort of safeguards and things we had in place for our now 16 year old are out the window with the 11 year old.And he starts class at 9:00, but he'll get up at 7:30 in the morning to play Minecraft or Subnautica or whatever before school starts. And so, okay, he's getting up in the morning, he does that. But it's a lot of computer time during the day."
media_group,3,3,3,"in terms of using technology during the pandemic, what was that like for your family?",6,"I find that it's harder for me to control what they're doing, especially those well, I have a four year old and I have a 10 year old. One is in fifth grade, the fifth grader is a little more responsible as the kindergarten, pre-K say, my four year old son. My four year old son would not stay still. He would not want to be in the sessions and he would cry, whine and we're having a difficult time sitting him down for more than what? Maybe they meet like an hour. That's been tough."
media_group,3,3,4,what challenges do you all anticipate in your children going back to school full-time?,2,"For me, I worry about because they were both ADHD, they both already kind of struggled with connecting with their peers. And so, there's been almost a full year now where they really haven't connected with kids in their own age. They just recently started going back to Taekwondo for in-person classes, so they're starting to see their peers and stuff, but I worry about their relationships and making friends.Especially for my oldest, he started, this was his first year of high school, so when he goes back in September, he'll be going into the 10th grade. But he was already going in without knowing anybody, so I worry that he will especially struggle to make those connections and know how to carry out conversations in person and how to hang out without a screen in their face."
media_group,3,3,4,what challenges do you all anticipate in your children going back to school full-time?,5,"I have the same concern with Parent 5, Child 1 right now. I know he's struggling with that at school. He goes to a boarding school, but they have the option to stay home and do Zoom also. And he actually, for the first time, he's very... He used to, well, he's always been very sociable, but this is his first year in high school, too, so he changed from schools, too. He went into a school where he knew nobody and then just half the school is actually there in person.And about a month ago, he asked to come home and I said to my husband, I go, ""This is the first time he's ever asked to come home. He's always loved being in a boarding student."" And I found that very strange. He wasn't talking to us very much. I found that he was isolating himself a lot, but he's going through that teenage period. You're like, ""Okay, is he just going through a phase?"" And it finally did come out that it was the social aspect of the school that he was just feeling very lonely and very isolated. And I think because everybody is on their screens everywhere and they're not socializing. I think it's going to be an issue, I think, with the kids overall, whether they have problems or not."
media_group,3,3,4,what challenges do you all anticipate in your children going back to school full-time?,3,"We don't let our kids do traditional social media, no Facebook, no Instagram, no anything like that. Again, I did find it a lot easier to do this with my older son. My younger son is on YouTube a lot. As much as you try to monitor it, they will always find a way around it. There's just no, there's just no way. And the worst is Discord. We've found discord to be incredibly problematic and really, really hard to monitor. And the tricky part about it is, it is, I think at least for my sons, it's like the main way kids were communicating with each other, because you can be on a group chat with your class with your advisory, with different things, so it has functional uses. You can't just say, ""No Discord,"" which is what I would like to do.But, having to constantly monitor all the different threads on Discord and trying to figure out Discord because I'm not a big social media user myself, so trying to figure out that stuff and what's okay to use and what's not. And my son also struggles being social, so I didn't want to cut off a social avenue. But I really, really dislike Discord."
